Answer url,Share Counts,divtext,share_number
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Annetta-Franklin,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/M%C9%99h%C9%99rr%C9%99m-Q%C9%99l%C9%99nd%C9%99rli,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/MLE-42,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Oguzhan-KARAGOZ-1,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Health-and-Fitness-756,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Health-And-Fitness-Hub-3,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Jo-Tawhai,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Heather-Bingham-17,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/MUSTAFA-%C3%87INAR-2,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Kane-Chiu-3,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/AKASH-RAJPOOT-DEEPAK-RAJPOOT,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Alexander-Berger-41,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Albert-Howard-51,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Yeezie,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Howard-Thomas-163,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/LexKnolsBrick,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Mr-Wise-27,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/PersonNo-30293832,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Owarieta-Stanley,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Hakki-Berber,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Cryptolog-1,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Amaha-formerly-InnerHour,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Kaplan-23,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Soodesh-Rehman,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Serenity-953,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Steph-B-347,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Nurture-Counselling,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Frances-Cross-13,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Ceonte-Coney,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Jennifer-Hopkinson-5,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Jared-A-46,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Hakk%C4%B1can-Kaya-1,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Aelita-X-Hunt,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Jasmin-Murphy-8,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Kim-Futtrup-Petersen,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Abraham-Williams-69,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Shah-Faisal-1225,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/La-Connaissance-Sans-Limites,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Ashi-Sharma-317,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Munyaradzi-Chakweva-Jr,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Hikmet-Kesim,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Lisa-Jordon-6,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Ramazan-G%C3%B6kda%C5%9F,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Kate-Lake-4,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Jared-Lambert-56,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Bana-%C3%96zel,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Michael-Joyce-365,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Williams-James-321,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Nene-Mar,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Har-Sukhdeep-Singh,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Saurabh-Tiwari-363,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Zackary-Cook-3,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Amy-10018,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Emman-John-3,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Mental-Health-Care-3,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Adi-Olle-1,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Brooke-Nelson-35,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/DocTube,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Donna-Green-444,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Daisy-4085,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Fit-Flair-1,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Nick-Naanan,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/The-Screen-Addict,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Amanda-Godfrey-31,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/John-Woodruff-12,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Dominate-Online,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Dimitris-Karikas,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Mohd-Ammar-113,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Suzy-Bea-Land,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Buddy-Lee-25,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Circles-Support-1,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Angela-7060,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Zakaria-Islam-35-1,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/The-Habit-Zone,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Pankaj-Gola-16,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Koni-Berryman,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Chris-27910,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Abigaill-Baker,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Abubaker-Akee-1,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Someone-8922,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Subash-Adhikari-171,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Katharine-Brickman,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Shehzad-Khan-896,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Ashish-Jain-2106,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Jenee-Biggs,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Kelle-W-Gleaton,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Shani-GreatCash-xyz,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Bhavya-Aggarwal-161,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Dayaker-Rao-1,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Hope-Hope-353,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Gene-Luen-Yang-1,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Mark-Vial-3,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Rajat-Agarwal-408,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Jolee-Hang-2,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/Maureen-Whitlock-1,,,0
https://www.quora.com/My-daughter-18-all-of-a-sudden-thinks-she-has-mental-health-issues-and-wants-to-see-a-therapist-I-dont-believe-her-because-shes-never-shown-any-symptoms-What-should-I-do/answer/ADHD-Aid-Psychiatry,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Andrei-%C5%A2aga,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Saul-Wasserman,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Fernando-Ortega-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answers/182550144,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Jennifer-Mathers-3,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answers/180605213,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Nidhi-1882,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Ganesh-Radha-2,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Desmond-Last,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Marty-Shoemaker-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Mary-J-Mowrey,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Chelsi-Jay,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/YogBuddy,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/SS-Reddy-5,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Richard-Weinberg,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Dodee-Giebas-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answers/167686672,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Ravi-Bhardwaj-59,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Jen-Mcfarlane-2,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Cynthia-Rubin-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Savannah-Hayl,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Margo-Darling,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Raviteja-Shankar,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Mia-House,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Rohit-Kumar-14820,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Mayank-Mayank-143,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Janusz-Knepil,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Ruby-Hendrix,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Jayden-Garza,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answers/150831765,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Tom-Poole-6,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Krista-Dutton,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Christopher-Morris-196,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Michael-John-534,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answers/143897335,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Laurence-Simmonds-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Magnetic-Lifestyle-Noah-Fitzsimmons,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Macy-Ohare-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Kyrani-Eade,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answers/140643256,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Lesley-Pazdzioch,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Connie-Wheeler-9,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Ron-Williams-4,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Atul-Sankar,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Susan-Rand-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Joseph-Rosen-7,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Kalyanam-Ganesh,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Ankita-Shetty-54,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Rohini-Swetha,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Mohamed-Aslam-58,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Felix-Josemon,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Ashleigh-Russell-33,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answers/129168003,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Wesley-Brandon-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Anil-1179,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Sherry-Buffington-PhD,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Donna-Thompson-55,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answers/123497456,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Aman-Kumar-27400,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Meeps-13,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answers/121211092,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Kari-Eso,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Tranquility-Online-Company,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Luca-Storm-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Jacob-3133,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/David-Williams-328,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Pavel-%C5%A0aman,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Maryam-Mehrazar-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Suhana-Bhowmick,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answers/117541357,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Ito-Connect,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Greg-LeRoux-1,,,0
https://www.quora.com/How-does-someone-keep-mentally-healthy/answer/Sunil-Kundal,,,0
